"cod_producto";"fecha";"ventas";"cod_punto_venta"
"A";2022-03-15;0,302979461144461;"cod_pv_2574"
"A";2019-03-11;0,254711174108731;"cod_pv_2574"
"A";2021-12-14;0,314386234392559;"cod_pv_5803"
"A";2020-09-14;0,442620525302266;"cod_pv_2574"
"A";2022-01-26;0,237820407840568;"cod_pv_5803"
"A";2022-05-30;0,130881132150057;"cod_pv_5803"
"A";2020-04-30;0,389832221776721;"cod_pv_5803"
"A";2020-11-23;0,281234364323268;"cod_pv_2574"
"A";2022-04-06;0,344991783328345;"cod_pv_2574"
"A";2022-01-17;0,253255891438285;"cod_pv_5803"
"A";2019-09-12;0,186809841934956;"cod_pv_2574"
"A";2021-08-25;0,341933826145393;"cod_pv_2574"
"A";2021-10-24;0,331380344366074;"cod_pv_2574"
"A";2021-04-11;0,369345320450195;"cod_pv_2574"
"A";2021-10-25;0,329328152971273;"cod_pv_2574"
"A";2022-06-14;0,27769808955325;"cod_pv_2574"
"A";2021-12-24;0,382036266299222;"cod_pv_2574"
"A";2022-04-06;0,215600946470219;"cod_pv_5803"
"A";2019-05-30;0,258656870662247;"cod_pv_5803"
"A";2020-04-20;0,454996357557926;"cod_pv_2574"
"A";2019-11-11;0,235316440684666;"cod_pv_5803"
"A";2021-09-15;0,275067060464538;"cod_pv_2574"
"A";2021-08-04;0,275497376876987;"cod_pv_5803"
"A";2022-05-03;0,389026366762857;"cod_pv_2574"
"A";2021-01-19;0,281639268349155;"cod_pv_5803"
"A";2020-10-05;0,236234674919104;"cod_pv_5803"
"A";2020-01-26;0,268039123780911;"cod_pv_2574"
"A";2020-04-29;0,399038847068258;"cod_pv_5803"
"A";2021-01-24;0,282515713325691;"cod_pv_2574"
"A";2022-06-30;0,155312035870995;"cod_pv_5803"
"A";2019-10-27;0,26736146013926;"cod_pv_5803"
"A";2020-04-05;0,336308653199984;"cod_pv_5803"
"A";2021-08-23;0,33174402385376;"cod_pv_5803"
"A";2021-09-29;0,202828116264492;"cod_pv_2574"
"A";2022-06-24;0,190216795893358;"cod_pv_5803"
"A";2019-07-26;0,196276803008827;"cod_pv_2574"
"A";2022-02-11;0,260491080252317;"cod_pv_5803"
"A";2019-07-27;0,348743216304587;"cod_pv_2574"
"A";2021-10-31;0,239523602459919;"cod_pv_5803"
"A";2019-07-02;0,447951479283258;"cod_pv_2574"
"A";2020-02-22;0,309099328548275;"cod_pv_2574"
"A";2019-05-31;0,246165835587506;"cod_pv_5803"
"A";2021-12-21;0,435371783215401;"cod_pv_2574"
"A";2020-09-14;0,274546388899869;"cod_pv_5803"
"A";2022-02-26;0,219207811202909;"cod_pv_5803"
"A";2019-09-10;0,363393174797689;"cod_pv_2574"
"A";2019-09-25;0,271372099458434;"cod_pv_5803"
"A";2022-05-18;0,334810451832233;"cod_pv_2574"
"A";2020-05-07;0,38992201220924;"cod_pv_5803"
"A";2021-08-10;0,29439063920623;"cod_pv_5803"
"A";2021-07-03;0,320413487765348;"cod_pv_2574"
"A";2019-08-15;0,223207156128056;"cod_pv_5803"
"A";2022-04-12;0,309574257817132;"cod_pv_2574"
"A";2019-11-14;0,171390735208579;"cod_pv_2574"
"A";2022-01-18;0,318792177502697;"cod_pv_5803"
"A";2021-12-22;0,370216118229717;"cod_pv_2574"
"A";2019-07-26;0,238267101124357;"cod_pv_5803"
"A";2021-12-01;0,251258477854517;"cod_pv_2574"
"A";2019-06-02;0,354462697440126;"cod_pv_2574"
"A";2021-03-25;0,393204163113638;"cod_pv_2574"
"A";2019-12-22;0,382343473816771;"cod_pv_2574"
"A";2019-03-04;0,2237176627381;"cod_pv_5803"
"A";2019-11-21;0,253800845950113;"cod_pv_2574"
"A";2020-01-24;0,284155659338487;"cod_pv_5803"
"A";2020-11-11;0,295544926275843;"cod_pv_2574"
"A";2022-06-16;0,194117879590465;"cod_pv_5803"
"A";2020-06-14;0,333300956070454;"cod_pv_2574"
"A";2021-03-25;0,252801292078677;"cod_pv_5803"
"A";2021-01-05;0,365452707548608;"cod_pv_2574"
"A";2022-05-11;0,18306518559513;"cod_pv_5803"
"A";2019-08-31;0,212104202079298;"cod_pv_5803"
"A";2019-06-07;0,306421427724349;"cod_pv_2574"
"A";2019-05-16;0,41819865709655;"cod_pv_2574"
"A";2021-04-24;0,483954619124797;"cod_pv_2574"
"A";2019-06-05;0,283446371393559;"cod_pv_2574"
"A";2019-09-10;0,313488894787072;"cod_pv_5803"
"A";2021-08-18;0,239619040089452;"cod_pv_5803"
"A";2019-10-07;0,295057573173555;"cod_pv_2574"
"A";2021-04-21;0,413836197403419;"cod_pv_2574"
"A";2020-11-29;0,307610162695746;"cod_pv_2574"
"A";2021-06-23;0,297357676517261;"cod_pv_5803"
"A";2021-05-04;0,545229530322624;"cod_pv_2574"
"A";2019-09-29;0,209260838382869;"cod_pv_5803"
"A";2020-06-01;0,420598715827399;"cod_pv_2574"
"A";2022-05-29;0,208179964874435;"cod_pv_5803"
"A";2021-01-01;0,303268597631566;"cod_pv_5803"
"A";2021-02-11;0,26599935621954;"cod_pv_5803"
"A";2019-05-23;0,37504729527499;"cod_pv_2574"
"A";2019-11-20;0,260419925569943;"cod_pv_5803"
"A";2021-05-11;0,58228135464962;"cod_pv_2574"
"A";2020-08-08;0,332829979839507;"cod_pv_2574"
"A";2020-12-01;0,40787049847808;"cod_pv_5803"
"A";2022-01-31;0,360136436279852;"cod_pv_2574"
"A";2022-01-22;0,373559258861864;"cod_pv_2574"
"A";2020-04-06;0,301325961858831;"cod_pv_5803"
"A";2022-01-30;0,314979190079004;"cod_pv_2574"
"A";2019-03-08;0,361026999248923;"cod_pv_2574"
"A";2020-11-20;0,387013141027451;"cod_pv_2574"
"A";2019-06-06;0,270635140248138;"cod_pv_5803"
"A";2022-07-02;0,193718622761592;"cod_pv_5803"
"A";2020-09-11;0,362416209714308;"cod_pv_2574"
"A";2020-10-30;0,219044607209212;"cod_pv_5803"
"A";2020-06-30;0,357229259257168;"cod_pv_5803"
"A";2019-09-26;0,26068534382959;"cod_pv_5803"
"A";2019-03-13;0,185616589205948;"cod_pv_5803"
"A";2021-07-23;0,31391469344191;"cod_pv_2574"
"A";2021-02-23;0,267520146375347;"cod_pv_5803"
"A";2020-09-20;0,299695051361257;"cod_pv_5803"
"A";2021-12-12;0,271040044274025;"cod_pv_5803"
"A";2020-12-20;0,190761750405186;"cod_pv_5803"
"A";2020-02-17;0,330872661354537;"cod_pv_2574"
"A";2021-08-03;0,319151339232772;"cod_pv_2574"
"A";2020-10-01;0,25164531084996;"cod_pv_5803"
"A";2021-02-07;0,366657819391345;"cod_pv_2574"
"A";2020-08-09;0,255949604413849;"cod_pv_5803"
"A";2022-04-18;0,365111052129276;"cod_pv_2574"
"A";2021-12-29;0,401804844165598;"cod_pv_2574"
"A";2020-11-18;0,28389024107884;"cod_pv_5803"
"A";2019-06-30;0,336121730978829;"cod_pv_5803"
"A";2021-07-13;0,390018014558474;"cod_pv_2574"
"A";2021-01-31;0,272607141445344;"cod_pv_2574"
"A";2021-07-25;0,377857340509038;"cod_pv_2574"
"A";2021-04-02;0,38987288159522;"cod_pv_2574"
"A";2019-08-10;0,231363402775033;"cod_pv_5803"
"A";2021-12-02;0,227070968324872;"cod_pv_2574"
"A";2019-04-07;0,359824711004693;"cod_pv_2574"
"A";2021-06-02;0,258384111046482;"cod_pv_5803"
"A";2020-10-01;0,228385071069974;"cod_pv_2574"
"A";2022-04-21;0,348348477233325;"cod_pv_2574"
"A";2019-12-13;0,249957363662546;"cod_pv_2574"
"A";2019-04-22;0,363769842838507;"cod_pv_5803"
"A";2021-11-16;0,290840811163379;"cod_pv_5803"
"A";2020-08-26;0,360990292468333;"cod_pv_5803"
"A";2019-09-29;0,19354525381327;"cod_pv_2574"
"A";2019-03-15;0,2593350990236;"cod_pv_5803"
"A";2019-02-28;0,163514589533485;"cod_pv_5803"
"A";2020-03-12;0,248115247996657;"cod_pv_2574"
"A";2020-08-10;0,308831086690121;"cod_pv_5803"
"A";2021-10-24;0,258767555723717;"cod_pv_5803"
"A";2019-03-16;0,323133742566877;"cod_pv_2574"
"A";2020-11-06;0,293581395874158;"cod_pv_2574"
"A";2021-08-19;0,21471885429667;"cod_pv_2574"
"A";2022-04-16;0,149834254767646;"cod_pv_5803"
"A";2020-10-13;0,293281529712727;"cod_pv_2574"
"A";2019-04-07;0,318562336584236;"cod_pv_5803"
"A";2021-10-11;0,254237374279276;"cod_pv_5803"
"A";2021-01-24;0,2590888812338;"cod_pv_5803"
"A";2020-04-29;0,503858729719504;"cod_pv_2574"
"A";2019-04-17;0,320281343355226;"cod_pv_5803"
"A";2022-04-23;0,238220794108844;"cod_pv_5803"
"A";2021-11-25;0,266318987570519;"cod_pv_2574"
"A";2020-07-14;0,337279971086351;"cod_pv_2574"
"A";2019-03-27;0,257086949892421;"cod_pv_5803"
"A";2022-01-23;0,273173555305824;"cod_pv_2574"
"A";2020-05-03;0,532728330293259;"cod_pv_2574"
"A";2020-07-04;0,322837264723654;"cod_pv_5803"
"A";2022-03-03;0,199641967709327;"cod_pv_5803"
"A";2022-04-01;0,309918172115271;"cod_pv_2574"
"A";2020-09-22;0,294488335714568;"cod_pv_2574"
"A";2020-09-10;0,272862394750366;"cod_pv_5803"
"A";2019-04-06;0,28315158770944;"cod_pv_5803"
"A";2019-08-03;0,247156918663421;"cod_pv_2574"
"A";2020-02-08;0,255455474675145;"cod_pv_5803"
"A";2020-05-16;0,454569429463686;"cod_pv_2574"
"A";2021-08-22;0,27713562873068;"cod_pv_5803"
"A";2021-02-21;0,303993697728133;"cod_pv_2574"
"A";2019-08-12;0,301438341079405;"cod_pv_2574"
"A";2022-04-01;0,201111368372308;"cod_pv_5803"
"A";2021-10-25;0,279739551273725;"cod_pv_5803"
"A";2019-06-04;0,32013959871018;"cod_pv_5803"
"A";2021-01-23;0,245554808870617;"cod_pv_5803"
"A";2019-08-07;0,191030556983041;"cod_pv_5803"
"A";2021-07-19;0,353733079585947;"cod_pv_2574"
"A";2019-07-20;0,348381230976005;"cod_pv_5803"
"A";2020-09-16;0,135139118698434;"cod_pv_5803"
"A";2019-03-16;0,317107618633491;"cod_pv_5803"
"A";2019-09-28;0,259961937892127;"cod_pv_5803"
"A";2021-04-29;0,302747361347195;"cod_pv_5803"
"A";2020-06-10;0,314111215897989;"cod_pv_2574"
"A";2021-12-16;0,260943420733119;"cod_pv_2574"
"A";2020-10-07;0,209991585676449;"cod_pv_5803"
"A";2020-01-30;0,248828488979495;"cod_pv_5803"
"A";2021-03-15;0,301314667464804;"cod_pv_5803"
"A";2022-01-20;0,217817471298121;"cod_pv_5803"
"A";2019-03-19;0,402597145906629;"cod_pv_2574"
"A";2019-06-23;0,272057669175905;"cod_pv_2574"
"A";2021-10-08;0,279918567419062;"cod_pv_5803"
"A";2020-03-24;0,401257066055263;"cod_pv_2574"
"A";2021-05-29;0,353351329067817;"cod_pv_5803"
"A";2020-06-12;0,370226847904043;"cod_pv_2574"
"A";2019-12-20;0,314890529085888;"cod_pv_2574"
"A";2020-01-04;0,260491644972018;"cod_pv_5803"
"A";2020-12-04;0,237810242885944;"cod_pv_5803"
"A";2020-11-16;0,32972515092134;"cod_pv_5803"
"A";2020-12-15;0,222975621050492;"cod_pv_5803"
"A";2021-12-09;0,25122685355124;"cod_pv_5803"
"A";2019-06-21;0,340682972006844;"cod_pv_5803"
"A";2021-07-11;0,33899897785734;"cod_pv_2574"
"A";2019-08-06;0,268058888970459;"cod_pv_2574"
"A";2020-06-11;0,302366175548766;"cod_pv_2574"
"A";2019-09-27;0,346006019912017;"cod_pv_2574"
"A";2021-01-09;0,297662625156004;"cod_pv_5803"
"A";2021-04-08;0,411502775597332;"cod_pv_2574"
"A";2020-07-01;0,325863032883628;"cod_pv_2574"
"A";2020-08-14;0,339409529080241;"cod_pv_2574"
"A";2021-11-08;0,230288176463612;"cod_pv_2574"
"A";2020-09-28;0,212354372907008;"cod_pv_5803"
"A";2022-02-06;0,27654888496095;"cod_pv_2574"
"A";2020-10-14;0,275138215146912;"cod_pv_2574"
"A";2022-07-04;0,188491577205654;"cod_pv_2574"
"A";2022-03-05;0,2856380485546;"cod_pv_2574"
"A";2021-06-11;0,298385466373765;"cod_pv_2574"
"A";2020-06-16;0,354375165886412;"cod_pv_5803"
"A";2020-03-03;0,31844882792426;"cod_pv_5803"
"A";2021-07-15;0,247032680329119;"cod_pv_5803"
"A";2019-10-13;0,268974864326092;"cod_pv_2574"
"A";2020-05-28;0,359619717753093;"cod_pv_5803"
"A";2020-11-09;0,232169822508598;"cod_pv_2574"
"A";2019-05-17;0,363295478289351;"cod_pv_5803"
"A";2020-10-22;0,230587477905342;"cod_pv_5803"
"A";2021-11-15;0,276472647801264;"cod_pv_2574"
"A";2021-12-23;0,202305185821018;"cod_pv_5803"
"A";2021-04-30;0,574305253587382;"cod_pv_2574"
"A";2020-09-07;0,315156512065236;"cod_pv_2574"
"A";2021-03-07;0,313413787066789;"cod_pv_2574"
"A";2021-03-23;0,378398906702658;"cod_pv_5803"
"A";2020-08-21;0,318577019296472;"cod_pv_2574"
"A";2022-01-29;0,265768385861678;"cod_pv_2574"
"A";2020-04-06;0,393531135820735;"cod_pv_2574"
"A";2019-10-08;0,267079100288572;"cod_pv_2574"
"A";2021-06-15;0,316132912428916;"cod_pv_5803"
"A";2019-08-24;0,260469620903664;"cod_pv_5803"
"A";2019-11-23;0,287335031257235;"cod_pv_2574"
"A";2021-03-22;0,347076728465826;"cod_pv_5803"
"A";2020-03-19;0,341526098520999;"cod_pv_5803"
"A";2019-11-06;0,260497292169032;"cod_pv_2574"
"A";2020-07-02;0,291942014581063;"cod_pv_5803"
"A";2020-11-10;0,282829132759955;"cod_pv_2574"
"A";2019-09-07;0,267630831436816;"cod_pv_5803"
"A";2019-05-07;0,464619745989078;"cod_pv_5803"
"A";2020-05-16;0,364151593356637;"cod_pv_5803"
"A";2020-01-01;0,251264125051531;"cod_pv_2574"
"A";2019-06-04;0,44428814258043;"cod_pv_2574"
"A";2022-01-17;0,326607898169743;"cod_pv_2574"
"A";2019-09-03;0,312498376430858;"cod_pv_2574"
"A";2019-06-13;0,252595734107376;"cod_pv_2574"
"A";2022-01-27;0,249723004986475;"cod_pv_2574"
"A";2022-05-04;0,198688156133703;"cod_pv_5803"
"A";2020-07-16;0,273244145268496;"cod_pv_2574"
"A";2021-11-10;0,240655865461178;"cod_pv_2574"
"A";2019-07-02;0,38661896667589;"cod_pv_5803"
"A";2020-07-07;0,370389487178039;"cod_pv_2574"
"A";2021-04-27;0,384536280417215;"cod_pv_5803"
"A";2020-01-07;0,271268191033381;"cod_pv_5803"
"A";2021-05-28;0,354279163537178;"cod_pv_2574"
"A";2020-11-26;0,213060272533728;"cod_pv_2574"
"A";2019-07-23;0,362193710151966;"cod_pv_2574"
"A";2019-05-14;0,555797130094478;"cod_pv_2574"
"A";2021-10-08;0,288125074119461;"cod_pv_2574"
"A";2022-05-15;0,212856973441232;"cod_pv_5803"
"A";2021-07-11;0,234079139818951;"cod_pv_5803"
"A";2019-11-26;0,327413188463906;"cod_pv_2574"
"A";2019-08-15;0,202151017342542;"cod_pv_2574"
"A";2022-02-27;0,26633988219947;"cod_pv_2574"
"A";2022-04-19;0,281012994200329;"cod_pv_5803"
"A";2022-01-19;0,304277187018223;"cod_pv_2574"
"A";2021-03-17;0,299859384794357;"cod_pv_5803"
"A";2020-05-29;0,398553188125074;"cod_pv_5803"
"A";2019-12-30;0,318162515035662;"cod_pv_2574"
"A";2022-01-20;0,20672129388578;"cod_pv_2574"
"A";2022-02-27;0,289525578978874;"cod_pv_5803"
"A";2021-06-06;0,326597733215119;"cod_pv_2574"
"A";2020-12-25;0,359962502611829;"cod_pv_2574"
"A";2020-03-15;0,31349623614319;"cod_pv_5803"
"A";2021-08-03;0,292641137571366;"cod_pv_5803"
"A";2022-06-24;0,252462460257851;"cod_pv_2574"
"A";2022-06-09;0,166539228254056;"cod_pv_5803"
"A";2022-06-09;0,195709824428645;"cod_pv_2574"
"A";2021-09-25;0,211114813162487;"cod_pv_2574"
"A";2021-05-21;0,358693577442836;"cod_pv_5803"
"A";2020-04-24;0,50145245907194;"cod_pv_2574"
"A";2021-05-31;0,27462883797627;"cod_pv_2574"
"A";2022-02-13;0,264293902721384;"cod_pv_2574"
"A";2021-11-28;0,244824626296738;"cod_pv_5803"
"A";2022-04-10;0,172093246517091;"cod_pv_5803"
"A";2022-04-09;0,292994652104428;"cod_pv_2574"
"A";2022-03-10;0,166944132279943;"cod_pv_5803"
"A";2019-05-08;0,324305535947233;"cod_pv_5803"
"A";2021-08-31;0,295212306371732;"cod_pv_5803"
"A";2019-10-11;0,216586947068822;"cod_pv_2574"
"A";2022-02-24;0,184426160075447;"cod_pv_5803"
"A";2020-10-19;0,255015558027773;"cod_pv_5803"
"A";2022-07-07;0,202743973028987;"cod_pv_5803"
"A";2021-10-27;0,319055901603239;"cod_pv_5803"
"A";2020-07-05;0,35656966664596;"cod_pv_2574"
"A";2019-04-21;0,425643356919793;"cod_pv_2574"
"A";2021-05-09;0,501063367197691;"cod_pv_2574"
"A";2020-09-17;0,208377052050215;"cod_pv_2574"
"A";2019-07-07;0,343498664437906;"cod_pv_5803"
"A";2021-05-04;0,484537409856618;"cod_pv_5803"
"A";2021-05-03;0,377456954240763;"cod_pv_5803"
"A";2020-01-05;0,264818527323963;"cod_pv_2574"
"A";2020-04-11;0,363477882752896;"cod_pv_5803"
"A";2019-10-18;0,263076931764918;"cod_pv_2574"
"A";2020-01-06;0,273211956245518;"cod_pv_5803"
"A";2022-05-19;0,209897842206021;"cod_pv_5803"
"A";2021-05-25;0,403729408907888;"cod_pv_2574"
"A";2019-11-10;0,278884565645842;"cod_pv_5803"
"A";2020-07-30;0,265217784152836;"cod_pv_2574"
"A";2020-12-08;0,237175497941597;"cod_pv_5803"
"A";2020-10-27;0,29691437155168;"cod_pv_5803"
"A";2020-01-02;0,172006844402781;"cod_pv_2574"
"A";2020-11-08;0,30281908074927;"cod_pv_2574"
"A";2020-08-05;0,265536850784113;"cod_pv_5803"
"A";2021-09-20;0,557204411590307;"cod_pv_5803"
"A";2019-07-05;0,38865816951756;"cod_pv_2574"
"A";2022-07-19;0,322852512155592;"cod_pv_2574"
"A";2021-05-13;0,406887321477984;"cod_pv_5803"
"A";2022-03-09;0,228383941630572;"cod_pv_2574"
"A";2022-06-05;0,253568181433146;"cod_pv_2574"
"A";2019-08-20;0,262569813473083;"cod_pv_2574"
"A";2020-11-02;0,290343857826168;"cod_pv_2574"
"A";2019-07-16;0,358405005675433;"cod_pv_2574"
"A";2021-08-21;0,286969092890744;"cod_pv_5803"
"A";2019-07-24;0,237758853393118;"cod_pv_5803"
"A";2022-03-02;0,220046419959453;"cod_pv_5803"
"A";2020-05-25;0,464995849310195;"cod_pv_2574"
"A";2020-11-02;0,193248211250346;"cod_pv_5803"
"A";2022-07-18;0,269356050124521;"cod_pv_2574"
"A";2020-04-04;0,312792030675574;"cod_pv_5803"
"A";2020-02-27;0,321467819447817;"cod_pv_5803"
"A";2020-03-28;0,313830550206405;"cod_pv_5803"
"A";2022-05-26;0,189335833159211;"cod_pv_2574"
"A";2022-03-08;0,250576861174956;"cod_pv_5803"
"A";2020-06-11;0,300118026417588;"cod_pv_5803"
"A";2020-11-07;0,270256213328514;"cod_pv_5803"
"A";2020-06-09;0,399787100672581;"cod_pv_2574"
"A";2019-05-01;0,303247138282913;"cod_pv_5803"
"A";2022-01-09;0,285462985447173;"cod_pv_2574"
"A";2020-05-14;0,481618938439905;"cod_pv_2574"
"A";2021-11-17;0,304699032635152;"cod_pv_2574"
"A";2021-08-30;0,229178502250408;"cod_pv_5803"
"A";2019-06-19;0,274163508942336;"cod_pv_2574"
"A";2019-09-20;0,32945408546468;"cod_pv_5803"
"A";2021-02-13;0,244892392660903;"cod_pv_5803"
"A";2020-01-25;0,296152564674524;"cod_pv_5803"
"A";2020-01-22;0,191259268462099;"cod_pv_2574"
"A";2019-04-16;0,348303864376916;"cod_pv_5803"
"A";2021-01-17;0,299557824473822;"cod_pv_2574"
"A";2022-05-31;0,216896413465177;"cod_pv_2574"
"A";2020-06-16;0,359710637625015;"cod_pv_2574"
"A";2019-12-29;0,286013587156015;"cod_pv_5803"
"A";2021-12-01;0,215167241739563;"cod_pv_5803"
"A";2022-02-07;0,272987762524071;"cod_pv_5803"
"A";2019-08-02;0,311886784994268;"cod_pv_2574"
"A";2021-07-23;0,253998497845594;"cod_pv_5803"
"A";2020-07-24;0,392602171911971;"cod_pv_2574"
"A";2020-04-10;0,395959995256354;"cod_pv_2574"
"A";2021-07-31;0,26471461889891;"cod_pv_5803"
"A";2021-12-13;0,29460410325335;"cod_pv_2574"
"A";2019-09-17;0,152661241592735;"cod_pv_5803"
"A";2020-03-19;0,356714799609214;"cod_pv_2574"
"A";2022-03-30;0,184021820769261;"cod_pv_5803"
"A";2019-03-14;0,238971871311674;"cod_pv_2574"
"A";2021-09-22;0,733356863320891;"cod_pv_2574"
"A";2020-10-18;0,300177321986232;"cod_pv_2574"
"A";2020-07-31;0,320594762789489;"cod_pv_2574"
"A";2022-05-25;0,193993076536461;"cod_pv_5803"
"A";2019-08-25;0,310190931731035;"cod_pv_2574"
"A";2019-10-19;0,244584055703951;"cod_pv_5803"
"A";2019-10-01;0,368115360940597;"cod_pv_5803"
"A";2020-11-19;0,255311471151294;"cod_pv_5803"
"A";2019-09-22;0,330555853602065;"cod_pv_5803"
"A";2020-10-23;0,309612094037125;"cod_pv_5803"
"A";2021-01-13;0,223413278819058;"cod_pv_2574"
"A";2021-02-15;0,277492531581949;"cod_pv_5803"
"A";2020-04-02;0,340453131088384;"cod_pv_5803"
"A";2020-01-15;0,230149820136775;"cod_pv_2574"
"A";2020-08-11;0,387979941156207;"cod_pv_5803"
"A";2020-09-09;0,255212645203553;"cod_pv_2574"
"A";2021-03-13;0,298387725252571;"cod_pv_2574"
"A";2021-11-19;0,294123526787479;"cod_pv_2574"
"A";2021-12-13;0,243525206263871;"cod_pv_5803"
"A";2021-08-29;0,378475708582045;"cod_pv_2574"
"A";2021-01-30;0,260310369947876;"cod_pv_2574"
"A";2020-04-30;0,502483072526951;"cod_pv_2574"
"A";2020-10-28;0,281581666939615;"cod_pv_2574"
"A";2019-05-15;0,296548433185189;"cod_pv_5803"
"A";2021-08-15;0,242805188644616;"cod_pv_5803"
"A";2019-03-01;0,270697259415289;"cod_pv_2574"
"A";2019-05-16;0,378012073707215;"cod_pv_5803"
"A";2020-07-18;0,281023723874655;"cod_pv_2574"
"A";2020-08-01;0,350932069867121;"cod_pv_2574"
"A";2019-08-30;0,185269286589601;"cod_pv_2574"
"A";2020-06-30;0,381829014168817;"cod_pv_2574"
"A";2019-07-27;0,323740251526155;"cod_pv_5803"
"A";2022-01-10;0,277990049638862;"cod_pv_5803"
"A";2020-05-24;0,430855155043794;"cod_pv_2574"
"A";2020-12-30;0,278196172329864;"cod_pv_5803"
"A";2019-07-31;0,228171607022854;"cod_pv_5803"
"A";2020-12-22;0,31830538912011;"cod_pv_5803"
"A";2019-06-02;0,292391531463358;"cod_pv_5803"
"A";2020-02-21;0,314502566651043;"cod_pv_5803"
"A";2019-10-13;0,257101067884955;"cod_pv_5803"
"A";2020-12-22;0,334507762072295;"cod_pv_2574"
"A";2021-07-06;0,305883814568639;"cod_pv_2574"
"A";2021-02-16;0,421097928043416;"cod_pv_2574"
"A";2021-07-10;0,312475787642803;"cod_pv_2574"
"A";2019-11-18;0,293064112627697;"cod_pv_2574"
"A";2021-01-02;0,332685976315656;"cod_pv_5803"
"A";2021-07-29;0,209848711592001;"cod_pv_5803"
"A";2019-10-31;0,132018477628629;"cod_pv_2574"
"A";2019-06-15;0,30767736434021;"cod_pv_2574"
"A";2019-12-01;0,316753539380728;"cod_pv_2574"
"A";2020-11-07;0,30516210279028;"cod_pv_2574"
"A";2020-02-15;0,264433388487624;"cod_pv_5803"
"A";2020-05-05;0,44688133544915;"cod_pv_5803"
"A";2020-11-05;0,248403255044359;"cod_pv_5803"
"A";2019-10-26;0,273560388301267;"cod_pv_2574"
"A";2019-06-17;0,301455847390148;"cod_pv_2574"
"A";2021-05-16;0,403376459094528;"cod_pv_2574"
"A";2021-05-18;0,388557649410715;"cod_pv_5803"
"A";2021-12-11;0,289776879245986;"cod_pv_2574"
"A";2021-10-04;0,239216959662072;"cod_pv_5803"
"A";2021-04-09;0,355659338487342;"cod_pv_5803"
"A";2020-03-25;0,400667498687027;"cod_pv_2574"
"A";2019-11-22;0,312859232320038;"cod_pv_2574"
"A";2020-03-27;0,405978122758769;"cod_pv_2574"
"A";2020-05-10;0,555288317643538;"cod_pv_2574"
"A";2019-10-01;0,300993341954721;"cod_pv_2574"
"A";2020-08-01;0,269379768351979;"cod_pv_5803"
"A";2021-05-27;0,347796746085081;"cod_pv_2574"
"A";2021-11-12;0,278868753494203;"cod_pv_5803"
"A";2019-11-28;0,218107172504927;"cod_pv_5803"
"A";2021-03-06;0,221659259426584;"cod_pv_5803"
"A";2021-01-15;0,26179332388369;"cod_pv_5803"
"A";2021-05-06;0,366794481559078;"cod_pv_2574"
"A";2021-02-26;0,26844063948859;"cod_pv_5803"
"A";2020-04-13;0,420703753691855;"cod_pv_2574"
"A";2020-05-30;0,29910548399302;"cod_pv_5803"
"A";2021-10-29;0,308183353192643;"cod_pv_2574"
"A";2022-07-09;0,242714268772695;"cod_pv_2574"
"A";2021-10-10;0,187567131054501;"cod_pv_5803"
"A";2021-07-27;0,319411562071166;"cod_pv_2574"
"A";2020-04-16;0,369738930082054;"cod_pv_2574"
"A";2019-04-13;0,35304468626997;"cod_pv_5803"
"A";2021-03-28;0,337855985181755;"cod_pv_2574"
"A";2019-08-25;0,305895108962666;"cod_pv_5803"
"A";2021-03-27;0,273256569101926;"cod_pv_5803"
"A";2020-08-08;0,283714048532011;"cod_pv_5803"
"A";2021-12-21;0,327128569734412;"cod_pv_5803"
"A";2021-01-22;0,285250650839456;"cod_pv_2574"
"A";2019-06-14;0,311843866296963;"cod_pv_2574"
"A";2020-10-08;0,267264328350623;"cod_pv_5803"
"A";2020-11-16;0,369972159318722;"cod_pv_2574"
"A";2020-12-29;0,308088480282812;"cod_pv_5803"
"A";2022-02-08;0,286144037407033;"cod_pv_2574"
"A";2021-12-06;0,283755273070212;"cod_pv_5803"
"A";2022-03-16;0,202153276221348;"cod_pv_5803"
"A";2020-04-23;0,509091422472456;"cod_pv_2574"
"A";2019-10-24;0,174489352210031;"cod_pv_5803"
"A";2022-06-23;0,156068195551138;"cod_pv_5803"
"A";2021-04-06;0,426706724117484;"cod_pv_2574"
"A";2022-04-21;0,204222973926891;"cod_pv_5803"
"A";2020-12-09;0,253260973915597;"cod_pv_2574"
"A";2019-06-24;0,421661518305389;"cod_pv_5803"
"A";2021-09-18;0,492863637133709;"cod_pv_2574"
"A";2021-07-19;0,279280434156506;"cod_pv_5803"
"A";2020-11-01;0,338996718978535;"cod_pv_2574"
"A";2021-12-07;0,27322946255626;"cod_pv_5803"
"A";2022-05-20;0,215077451307044;"cod_pv_5803"
"A";2020-01-27;0,288697135176955;"cod_pv_2574"
"A";2019-05-15;0,448849383608446;"cod_pv_2574"
"A";2021-09-08;0,241820882205117;"cod_pv_5803"
"A";2019-03-07;0,162992223809712;"cod_pv_5803"
"A";2019-12-10;0,301921176424082;"cod_pv_2574"
"A";2020-02-02;0,412376396975361;"cod_pv_2574"
"A";2022-06-16;0,20081263165028;"cod_pv_2574"
"A";2022-01-28;0,259117117218868;"cod_pv_2574"
"A";2021-04-03;0,379196290921001;"cod_pv_2574"
"A";2020-06-20;0,297527092427674;"cod_pv_5803"
